date,temperature_2m_mean,temperature_2m_min,temperature_2m_max,hdd
2023-05-19 22:00:00+00:00,14.679169,8.75,19.6,3.3208313
2023-05-20 22:00:00+00:00,19.964582,13.7,26.2,0.0
2023-05-21 22:00:00+00:00,20.410416,15.35,25.25,0.0
2023-05-22 22:00:00+00:00,16.210417,13.0,22.4,1.7895832
2023-05-23 22:00:00+00:00,12.079166,9.6,15.4,5.9208336
2023-05-24 22:00:00+00:00,14.337499,8.3,18.7,3.6625013
2023-05-25 22:00:00+00:00,13.452083,6.9,18.7,4.5479174
2023-05-26 22:00:00+00:00,13.799999,6.2,19.8,4.200001
2023-05-27 22:00:00+00:00,16.175001,7.5,22.6,1.8249989
2023-05-28 22:00:00+00:00,16.10625,10.65,21.05,1.8937492
2023-05-29 22:00:00+00:00,15.462501,7.25,21.55,2.5374994
2023-05-30 22:00:00+00:00,17.104166,8.7,24.05,0.89583397
2023-05-31 22:00:00+00:00,16.704168,11.35,21.65,1.2958317
2023-06-01 22:00:00+00:00,14.608331,9.5,19.65,3.3916693
2023-06-02 22:00:00+00:00,14.037499,7.05,19.55,3.9625006
2023-06-03 22:00:00+00:00,16.270834,6.95,22.65,1.729166
2023-06-04 22:00:00+00:00,19.0,10.1,25.2,0.0
2023-06-05 22:00:00+00:00,19.56875,14.8,25.4,0.0
2023-06-06 22:00:00+00:00,22.131248,15.75,28.3,0.0
2023-06-07 22:00:00+00:00,22.804167,16.1,28.25,0.0
2023-06-08 22:00:00+00:00,22.204168,16.1,28.45,0.0
2023-06-09 22:00:00+00:00,22.279165,15.3,28.85,0.0
2023-06-10 22:00:00+00:00,21.485418,14.2,26.3,0.0
2023-06-11 22:00:00+00:00,21.085417,14.45,25.4,0.0
2023-06-12 22:00:00+00:00,18.583332,12.3,23.6,0.0
2023-06-13 22:00:00+00:00,18.293749,11.3,23.65,0.0
2023-06-14 22:00:00+00:00,18.464584,14.45,22.8,0.0
2023-06-15 22:00:00+00:00,15.502084,13.45,19.85,2.4979162
2023-06-16 22:00:00+00:00,16.472918,11.75,20.8,1.5270824
2023-06-17 22:00:00+00:00,19.164583,11.7,24.65,0.0
2023-06-18 22:00:00+00:00,20.92708,14.75,27.05,0.0
2023-06-19 22:00:00+00:00,21.018751,16.15,25.4,0.0
2023-06-20 22:00:00+00:00,23.077085,18.7,27.75,0.0
2023-06-21 22:00:00+00:00,22.862501,17.65,27.2,0.0
2023-06-22 22:00:00+00:00,18.097918,16.85,20.4,0.0
2023-06-23 22:00:00+00:00,19.218748,14.8,24.55,0.0
2023-06-24 22:00:00+00:00,21.360415,14.85,26.3,0.0
2023-06-25 22:00:00+00:00,22.345833,17.85,29.25,0.0
2023-06-26 22:00:00+00:00,17.339584,14.4,20.45,0.66041565
2023-06-27 22:00:00+00:00,17.637499,12.9,22.05,0.36250114
2023-06-28 22:00:00+00:00,19.429165,11.85,24.8,0.0
2023-06-29 22:00:00+00:00,19.41667,16.7,21.55,0.0
2023-06-30 22:00:00+00:00,19.658335,15.15,23.75,0.0
2023-07-01 22:00:00+00:00,18.460417,15.85,21.7,0.0
2023-07-02 22:00:00+00:00,17.897917,14.45,21.4,0.102083206
2023-07-03 22:00:00+00:00,18.39375,14.3,22.25,0.0
2023-07-04 22:00:00+00:00,18.627085,12.95,24.7,0.0
2023-07-05 22:00:00+00:00,18.18125,13.6,22.25,0.0
2023-07-06 22:00:00+00:00,20.158333,11.0,27.4,0.0
2023-07-07 22:00:00+00:00,23.233332,14.75,30.05,0.0
2023-07-08 22:00:00+00:00,24.949999,16.5,31.55,0.0
2023-07-09 22:00:00+00:00,24.043749,19.2,30.85,0.0
2023-07-10 22:00:00+00:00,23.389587,16.2,29.6,0.0
2023-07-11 22:00:00+00:00,24.722916,21.05,27.6,0.0
2023-07-12 22:00:00+00:00,20.8875,15.65,25.55,0.0
2023-07-13 22:00:00+00:00,20.675003,13.8,25.85,0.0
2023-07-14 22:00:00+00:00,26.539583,17.95,34.5,0.0
2023-07-15 22:00:00+00:00,24.293753,20.6,28.65,0.0
2023-07-16 22:00:00+00:00,21.558334,15.45,26.35,0.0
2023-07-17 22:00:00+00:00,19.516666,13.55,24.3,0.0
2023-07-18 22:00:00+00:00,19.814585,13.3,25.25,0.0
2023-07-19 22:00:00+00:00,17.845833,14.05,22.15,0.15416718
2023-07-20 22:00:00+00:00,17.025,11.55,21.05,0.9750004
2023-07-21 22:00:00+00:00,17.479168,12.95,21.65,0.52083206
2023-07-22 22:00:00+00:00,20.614584,15.75,27.75,0.0
2023-07-23 22:00:00+00:00,20.977083,17.3,27.5,0.0
2023-07-24 22:00:00+00:00,18.30625,14.75,21.85,0.0
2023-07-25 22:00:00+00:00,16.331253,12.05,19.85,1.668747
2023-07-26 22:00:00+00:00,16.106249,11.95,19.95,1.8937511
2023-07-27 22:00:00+00:00,18.99375,16.3,22.4,0.0
2023-07-28 22:00:00+00:00,19.060415,15.45,23.7,0.0
2023-07-29 22:00:00+00:00,18.939583,15.05,23.7,0.0
2023-07-30 22:00:00+00:00,17.327084,15.0,20.1,0.6729164
2023-07-31 22:00:00+00:00,18.143751,16.75,21.1,0.0
2023-08-01 22:00:00+00:00,18.610418,14.55,22.45,0.0
2023-08-02 22:00:00+00:00,19.58125,16.75,23.25,0.0
2023-08-03 22:00:00+00:00,18.55625,16.1,21.55,0.0
2023-08-04 22:00:00+00:00,17.729168,13.9,21.05,0.27083206
2023-08-05 22:00:00+00:00,15.989582,14.6,17.6,2.010418
2023-08-06 22:00:00+00:00,15.885417,13.45,19.15,2.114583
2023-08-07 22:00:00+00:00,15.5041685,12.3,19.75,2.4958315
2023-08-08 22:00:00+00:00,15.516667,12.25,19.9,2.4833326
2023-08-09 22:00:00+00:00,15.854165,11.6,20.25,2.145835
2023-08-10 22:00:00+00:00,18.166668,10.5,24.7,0.0
2023-08-11 22:00:00+00:00,21.222916,16.75,26.9,0.0
2023-08-12 22:00:00+00:00,21.222916,16.7,25.75,0.0
2023-08-13 22:00:00+00:00,22.65,16.3,29.25,0.0
2023-08-14 22:00:00+00:00,24.231249,19.15,29.65,0.0
2023-08-15 22:00:00+00:00,22.606249,18.75,26.8,0.0
2023-08-16 22:00:00+00:00,21.300001,17.6,25.45,0.0
2023-08-17 22:00:00+00:00,23.064585,18.35,29.3,0.0
2023-08-18 22:00:00+00:00,24.722916,18.75,30.9,0.0
2023-08-19 22:00:00+00:00,24.345835,20.85,28.85,0.0
2023-08-20 22:00:00+00:00,22.756247,19.2,26.8,0.0
2023-08-21 22:00:00+00:00,21.368752,17.5,25.65,0.0
2023-08-22 22:00:00+00:00,21.154167,15.7,26.55,0.0
2023-08-23 22:00:00+00:00,22.314585,15.45,28.05,0.0
2023-08-24 22:00:00+00:00,23.479166,20.15,29.4,0.0
2023-08-25 22:00:00+00:00,21.202082,16.5,25.1,0.0
2023-08-26 22:00:00+00:00,17.3,12.7,21.4,0.70000076
2023-08-27 22:00:00+00:00,16.579168,12.75,19.25,1.4208317
2023-08-28 22:00:00+00:00,15.164584,14.4,16.55,2.8354158
2023-08-29 22:00:00+00:00,16.206251,13.25,19.75,1.7937489
2023-08-30 22:00:00+00:00,15.054165,12.8,18.25,2.945835
2023-08-31 22:00:00+00:00,15.658334,11.1,20.4,2.3416662
2023-09-01 22:00:00+00:00,16.827084,10.15,21.8,1.1729164
2023-09-02 22:00:00+00:00,16.870834,13.7,20.5,1.1291656
2023-09-03 22:00:00+00:00,17.839582,11.55,24.2,0.16041756
2023-09-04 22:00:00+00:00,20.45833,14.7,26.8,0.0
2023-09-05 22:00:00+00:00,20.814583,13.0,28.35,0.0
2023-09-06 22:00:00+00:00,21.745834,15.45,28.4,0.0
2023-09-07 22:00:00+00:00,22.004166,15.75,28.8,0.0
2023-09-08 22:00:00+00:00,22.327085,15.2,30.1,0.0
2023-09-09 22:00:00+00:00,21.891668,13.4,30.15,0.0
2023-09-10 22:00:00+00:00,22.695831,14.15,30.05,0.0
2023-09-11 22:00:00+00:00,22.224998,14.45,29.6,0.0
2023-09-12 22:00:00+00:00,19.85417,16.85,23.75,0.0
2023-09-13 22:00:00+00:00,16.435417,11.5,20.7,1.5645828
2023-09-14 22:00:00+00:00,16.925001,10.55,22.9,1.0749989
2023-09-15 22:00:00+00:00,18.931253,13.0,25.25,0.0
2023-09-16 22:00:00+00:00,20.120834,13.25,27.1,0.0
2023-09-17 22:00:00+00:00,21.677084,17.15,27.75,0.0
2023-09-18 22:00:00+00:00,18.462502,16.3,20.6,0.0
2023-09-19 22:00:00+00:00,19.33125,15.5,24.6,0.0
2023-09-20 22:00:00+00:00,20.770832,14.25,27.85,0.0
2023-09-21 22:00:00+00:00,17.639582,15.35,19.65,0.36041832
2023-09-22 22:00:00+00:00,15.139584,12.65,18.25,2.8604164
2023-09-23 22:00:00+00:00,14.445832,9.9,19.3,3.5541677
2023-09-24 22:00:00+00:00,15.129167,9.1,21.45,2.8708334
2023-09-25 22:00:00+00:00,17.668749,11.7,24.0,0.33125114
2023-09-26 22:00:00+00:00,19.027082,12.3,25.9,0.0
2023-09-27 22:00:00+00:00,19.841667,14.5,25.7,0.0
2023-09-28 22:00:00+00:00,18.347918,13.9,23.35,0.0
2023-09-29 22:00:00+00:00,15.735417,12.2,19.25,2.2645826
2023-09-30 22:00:00+00:00,16.035418,12.9,19.9,1.9645824
2023-10-01 22:00:00+00:00,18.364584,13.1,24.6,0.0
2023-10-02 22:00:00+00:00,18.008333,13.6,24.35,0.0
2023-10-03 22:00:00+00:00,14.306248,12.1,17.3,3.6937523
2023-10-04 22:00:00+00:00,13.879167,12.05,16.25,4.1208334
2023-10-05 22:00:00+00:00,14.2625,10.85,17.8,3.7375002
2023-10-06 22:00:00+00:00,15.991669,13.2,17.45,2.0083313
2023-10-07 22:00:00+00:00,12.160416,9.95,14.25,5.8395844
2023-10-08 22:00:00+00:00,10.516667,9.2,12.1,7.4833326
2023-10-09 22:00:00+00:00,13.766666,10.4,16.8,4.2333336
2023-10-10 22:00:00+00:00,18.19375,14.0,22.55,0.0
2023-10-11 22:00:00+00:00,15.366666,12.05,19.15,2.6333342
2023-10-12 22:00:00+00:00,16.566668,11.55,20.95,1.4333324
2023-10-13 22:00:00+00:00,15.139581,9.7,20.2,2.8604193
2023-10-14 22:00:00+00:00,8.597917,7.05,10.65,9.402083
2023-10-15 22:00:00+00:00,6.991667,4.0,10.4,11.008333
2023-10-16 22:00:00+00:00,6.2749996,2.85,10.4,11.725
2023-10-17 22:00:00+00:00,5.6854167,0.15,11.7,12.314583
2023-10-18 22:00:00+00:00,7.085417,6.3,8.3,10.914583
2023-10-19 22:00:00+00:00,6.1124997,5.1,7.2,11.887501
2023-10-20 22:00:00+00:00,10.572916,6.05,17.2,7.427084
2023-10-21 22:00:00+00:00,12.335418,7.15,15.85,5.6645823
2023-10-22 22:00:00+00:00,11.239583,8.15,14.85,6.760417
2023-10-23 22:00:00+00:00,11.504167,9.9,14.15,6.4958334
2023-10-24 22:00:00+00:00,10.666666,9.0,13.4,7.333334
2023-10-25 22:00:00+00:00,9.927084,8.35,11.35,8.072916
2023-10-26 22:00:00+00:00,9.404166,8.3,10.9,8.595834
2023-10-27 22:00:00+00:00,9.650001,8.5,11.9,8.349999
2023-10-28 22:00:00+00:00,11.866668,8.35,16.15,6.1333323
2023-10-29 22:00:00+00:00,12.849998,11.15,15.3,5.1500015
2023-10-30 22:00:00+00:00,11.35625,9.15,12.8,6.64375
2023-10-31 22:00:00+00:00,9.995832,6.45,14.4,8.004168
2023-11-01 22:00:00+00:00,11.204166,8.35,13.95,6.7958336
2023-11-02 22:00:00+00:00,9.575,7.85,11.0,8.425
2023-11-03 22:00:00+00:00,8.837501,6.65,11.1,9.162499
2023-11-04 22:00:00+00:00,9.650001,8.05,12.35,8.349999
2023-11-05 22:00:00+00:00,10.389583,8.95,12.55,7.6104174
2023-11-06 22:00:00+00:00,9.091666,7.2,11.85,8.908334
2023-11-07 22:00:00+00:00,7.8312497,6.25,10.75,10.168751
2023-11-08 22:00:00+00:00,8.9125,5.95,11.6,9.0875
2023-11-09 22:00:00+00:00,8.154166,5.25,10.75,9.845834
2023-11-10 22:00:00+00:00,5.5416665,3.1,9.05,12.458334
2023-11-11 22:00:00+00:00,5.5291667,3.9,7.85,12.470833
2023-11-12 22:00:00+00:00,5.15,1.65,8.7,12.85
2023-11-13 22:00:00+00:00,10.604167,8.85,12.65,7.395833
2023-11-14 22:00:00+00:00,7.756249,4.65,9.35,10.243752
2023-11-15 22:00:00+00:00,6.360416,2.4,8.55,11.639584
2023-11-16 22:00:00+00:00,3.7583334,1.0,5.7,14.241667
2023-11-17 22:00:00+00:00,3.9166667,1.75,6.2,14.083333
2023-11-18 22:00:00+00:00,7.2166667,3.75,11.5,10.783333
2023-11-19 22:00:00+00:00,9.218749,8.2,10.95,8.781251
2023-11-20 22:00:00+00:00,3.8500004,0.3,8.2,14.15
2023-11-21 22:00:00+00:00,-1.183333,-4.15,0.75,19.183332
2023-11-22 22:00:00+00:00,7.183334,-0.1,10.75,10.816666
2023-11-23 22:00:00+00:00,4.035416,1.0,8.15,13.964584
2023-11-24 22:00:00+00:00,0.97499996,-0.6,2.95,17.025
2023-11-25 22:00:00+00:00,-1.4729166,-3.05,0.8,19.472916
2023-11-26 22:00:00+00:00,-0.29166672,-2.6,1.6,18.291666
2023-11-27 22:00:00+00:00,-1.5229167,-4.5,0.1,19.522917
2023-11-28 22:00:00+00:00,-1.1958331,-5.55,0.75,19.195833
2023-11-29 22:00:00+00:00,-4.15625,-7.45,-0.3,22.15625
2023-11-30 22:00:00+00:00,-5.8270836,-7.95,-2.9,23.827084
2023-12-01 22:00:00+00:00,-3.5062501,-4.7,-1.9,21.50625
2023-12-02 22:00:00+00:00,-2.875,-5.6,-1.0,20.875
2023-12-03 22:00:00+00:00,-2.9562502,-5.15,-0.85,20.95625
2023-12-04 22:00:00+00:00,-1.68125,-3.55,-0.7,19.68125
2023-12-05 22:00:00+00:00,0.029166678,-0.75,0.55,17.970833
2023-12-06 22:00:00+00:00,0.09583334,-0.95,1.0,17.904167
2023-12-07 22:00:00+00:00,0.2541667,-0.9,1.3,17.745832
2023-12-08 22:00:00+00:00,2.0229166,0.6,4.6,15.977083
2023-12-09 22:00:00+00:00,4.645833,1.15,7.05,13.354167
2023-12-10 22:00:00+00:00,6.902084,5.2,8.45,11.097916
2023-12-11 22:00:00+00:00,5.4604163,2.95,6.65,12.539583
2023-12-12 22:00:00+00:00,4.064584,2.8,4.95,13.935416
2023-12-13 22:00:00+00:00,2.7937498,1.4,3.9,15.20625
2023-12-14 22:00:00+00:00,2.6416667,-0.3,5.35,15.358334
2023-12-15 22:00:00+00:00,6.564583,4.9,7.75,11.435417
2023-12-16 22:00:00+00:00,7.9479165,6.55,9.75,10.052084
2023-12-17 22:00:00+00:00,6.2104163,5.05,7.05,11.789583
2023-12-18 22:00:00+00:00,6.8229165,5.55,7.3,11.177084
2023-12-19 22:00:00+00:00,5.35,4.0,6.6,12.65
2023-12-20 22:00:00+00:00,6.7375007,4.35,8.7,11.262499
2023-12-21 22:00:00+00:00,3.0250003,1.85,4.35,14.974999
2023-12-22 22:00:00+00:00,1.775,0.45,3.0,16.225
2023-12-23 22:00:00+00:00,6.535417,0.95,10.65,11.464582
2023-12-24 22:00:00+00:00,9.358333,7.95,10.65,8.641667
2023-12-25 22:00:00+00:00,8.322917,5.1,9.65,9.677083
2023-12-26 22:00:00+00:00,3.658333,1.6,5.0,14.341667
2023-12-27 22:00:00+00:00,7.795833,4.6,10.1,10.204166
2023-12-28 22:00:00+00:00,8.739584,7.35,10.65,9.260416
2023-12-29 22:00:00+00:00,6.1291656,4.15,8.4,11.870834
2023-12-30 22:00:00+00:00,5.487499,2.9,7.45,12.512501
2023-12-31 22:00:00+00:00,5.25625,3.4,7.35,12.74375
2024-01-01 22:00:00+00:00,4.3750005,2.45,6.95,13.625
2024-01-02 22:00:00+00:00,8.739583,7.25,10.55,9.260417
2024-01-03 22:00:00+00:00,4.0624995,-2.25,7.25,13.9375
2024-01-04 22:00:00+00:00,0.32083336,-0.7,0.85,17.679167
2024-01-05 22:00:00+00:00,-0.38958335,-1.75,0.95,18.389584
2024-01-06 22:00:00+00:00,-2.7625,-6.85,-0.4,20.7625
2024-01-07 22:00:00+00:00,-6.9562507,-9.2,-3.9,24.956251
2024-01-08 22:00:00+00:00,-7.85,-10.55,-4.05,25.85
2024-01-09 22:00:00+00:00,-6.683334,-8.9,-1.85,24.683334
2024-01-10 22:00:00+00:00,-3.0583327,-7.9,-0.25,21.058332
2024-01-11 22:00:00+00:00,-0.66666675,-1.65,0.4,18.666666
2024-01-12 22:00:00+00:00,1.4729167,0.5,2.15,16.527082
2024-01-13 22:00:00+00:00,1.7208332,0.9,2.85,16.279167
2024-01-14 22:00:00+00:00,0.8895834,-2.2,2.2,17.110416
2024-01-15 22:00:00+00:00,-1.1645833,-4.25,1.05,19.164583
2024-01-16 22:00:00+00:00,-2.6249998,-4.6,-0.2,20.625
2024-01-17 22:00:00+00:00,-2.6250002,-4.9,0.45,20.625
2024-01-18 22:00:00+00:00,-1.5395836,-5.2,1.8,19.539583
2024-01-19 22:00:00+00:00,0.58958334,-1.65,3.0,17.410418
2024-01-20 22:00:00+00:00,-1.075,-4.85,3.0,19.075
2024-01-21 22:00:00+00:00,5.4604163,1.0,8.8,12.539583
2024-01-22 22:00:00+00:00,4.4874997,2.45,7.5,13.512501
2024-01-23 22:00:00+00:00,7.927084,3.85,10.35,10.072916
2024-01-24 22:00:00+00:00,6.5562496,5.4,8.3,11.44375
2024-01-25 22:00:00+00:00,5.18125,2.1,9.05,12.81875
2024-01-26 22:00:00+00:00,4.195833,1.55,6.7,13.804167
2024-01-27 22:00:00+00:00,1.5166665,-2.3,6.35,16.483334
2024-01-28 22:00:00+00:00,2.9270837,-0.2,8.2,15.072916
2024-01-29 22:00:00+00:00,4.0833335,0.8,8.25,13.916666
2024-01-30 22:00:00+00:00,5.2562494,1.55,7.55,12.743751
2024-01-31 22:00:00+00:00,5.541666,2.2,7.75,12.458334
2024-02-01 22:00:00+00:00,5.535417,3.8,7.65,12.464582
2024-02-02 22:00:00+00:00,8.995833,7.45,10.35,9.004167
2024-02-03 22:00:00+00:00,6.872917,5.25,8.4,11.127083
2024-02-04 22:00:00+00:00,8.812499,6.85,9.65,9.187501
2024-02-05 22:00:00+00:00,9.1125,8.0,10.3,8.8875
2024-02-06 22:00:00+00:00,4.797917,0.85,9.3,13.202084
2024-02-07 22:00:00+00:00,0.88958335,-2.55,4.75,17.110416
2024-02-08 22:00:00+00:00,3.760417,0.9,7.9,14.239583
2024-02-09 22:00:00+00:00,8.499999,6.4,12.4,9.500001
2024-02-10 22:00:00+00:00,7.383333,6.0,10.15,10.616667
2024-02-11 22:00:00+00:00,6.674999,4.7,8.75,11.325001
2024-02-12 22:00:00+00:00,4.6937494,2.4,8.2,13.306251
2024-02-13 22:00:00+00:00,5.6770835,1.75,9.35,12.322916
2024-02-14 22:00:00+00:00,10.506249,8.4,13.25,7.4937506
2024-02-15 22:00:00+00:00,11.318748,7.95,15.55,6.6812515
2024-02-16 22:00:00+00:00,9.102082,6.2,12.15,8.897918
2024-02-17 22:00:00+00:00,5.7604165,0.6,9.35,12.239584
2024-02-18 22:00:00+00:00,7.6270833,6.7,8.55,10.372917
2024-02-19 22:00:00+00:00,7.3020825,6.45,8.65,10.697918
2024-02-20 22:00:00+00:00,7.875,6.3,10.65,10.125
2024-02-21 22:00:00+00:00,9.5,7.95,11.4,8.5
2024-02-22 22:00:00+00:00,8.01875,4.0,11.1,9.98125
2024-02-23 22:00:00+00:00,5.03125,0.7,10.2,12.96875
2024-02-24 22:00:00+00:00,4.902084,0.65,11.25,13.097916
2024-02-25 22:00:00+00:00,4.708334,-0.55,10.5,13.291666
2024-02-26 22:00:00+00:00,4.847917,2.85,6.95,13.152082
2024-02-27 22:00:00+00:00,3.3395834,-0.35,5.3,14.660417
2024-02-28 22:00:00+00:00,3.5812502,-1.45,9.3,14.41875
2024-02-29 22:00:00+00:00,6.729166,3.35,12.05,11.270834
2024-03-01 22:00:00+00:00,8.147917,5.55,11.05,9.852083
2024-03-02 22:00:00+00:00,9.51875,6.2,13.3,8.48125
2024-03-03 22:00:00+00:00,9.172915,6.05,12.4,8.827085
2024-03-04 22:00:00+00:00,5.208333,1.2,7.95,12.791667
2024-03-05 22:00:00+00:00,3.1979167,-1.2,7.1,14.802083
2024-03-06 22:00:00+00:00,4.0375004,0.35,7.55,13.9625
2024-03-07 22:00:00+00:00,2.4916666,-1.7,7.6,15.508333
2024-03-08 22:00:00+00:00,4.2833333,-0.2,9.3,13.716667
2024-03-09 22:00:00+00:00,7.560417,3.1,11.9,10.439583
2024-03-10 22:00:00+00:00,9.733335,6.0,13.6,8.266665
2024-03-11 22:00:00+00:00,7.975,3.6,13.35,10.025
2024-03-12 22:00:00+00:00,7.8875003,1.95,13.35,10.112499
2024-03-13 22:00:00+00:00,10.683334,7.6,14.3,7.3166656
2024-03-14 22:00:00+00:00,11.204167,7.15,17.15,6.7958326
2024-03-15 22:00:00+00:00,9.325001,5.55,12.3,8.674999
2024-03-16 22:00:00+00:00,5.0312495,1.15,8.2,12.96875
2024-03-17 22:00:00+00:00,1.4687499,-2.55,6.0,16.53125
2024-03-18 22:00:00+00:00,2.739583,-2.55,8.55,15.260417
2024-03-19 22:00:00+00:00,7.9729176,1.25,15.9,10.027082
2024-03-20 22:00:00+00:00,10.3375,7.95,14.15,7.6625004
2024-03-21 22:00:00+00:00,9.460416,6.55,13.0,8.539584
2024-03-22 22:00:00+00:00,6.50625,3.3,9.45,11.49375
2024-03-23 22:00:00+00:00,4.1500006,1.65,6.35,13.849999
2024-03-24 22:00:00+00:00,5.69375,1.9,9.3,12.30625
2024-03-25 22:00:00+00:00,6.535416,0.3,12.85,11.464584
2024-03-26 22:00:00+00:00,10.689583,4.95,17.0,7.310417
2024-03-27 22:00:00+00:00,9.58125,6.6,13.35,8.41875
2024-03-28 22:00:00+00:00,9.345834,5.1,14.45,8.654166
2024-03-29 22:00:00+00:00,14.066667,7.6,21.7,3.9333334
2024-03-30 22:00:00+00:00,12.908333,6.75,18.95,5.091667
2024-03-31 22:00:00+00:00,12.810416,8.45,19.35,5.189584
2024-04-01 22:00:00+00:00,10.712501,7.9,13.5,7.2874994
2024-04-02 22:00:00+00:00,9.504167,8.3,11.45,8.495833
2024-04-03 22:00:00+00:00,11.037499,8.55,14.15,6.9625006
2024-04-04 22:00:00+00:00,13.627083,8.95,18.75,4.372917
2024-04-05 22:00:00+00:00,16.03125,11.25,21.8,1.96875
2024-04-06 22:00:00+00:00,17.614582,13.25,22.1,0.38541794
2024-04-07 22:00:00+00:00,18.24375,13.0,25.5,0.0
2024-04-08 22:00:00+00:00,17.639585,12.35,25.45,0.3604145
2024-04-09 22:00:00+00:00,11.554166,9.2,13.5,6.445834
2024-04-10 22:00:00+00:00,11.177083,5.95,15.7,6.822917
2024-04-11 22:00:00+00:00,15.002084,11.7,19.05,2.9979162
2024-04-12 22:00:00+00:00,16.46667,11.75,20.95,1.5333309
2024-04-13 22:00:00+00:00,14.464583,8.7,17.3,3.5354166
2024-04-14 22:00:00+00:00,10.212501,7.3,13.2,7.7874994
2024-04-15 22:00:00+00:00,6.745833,4.7,9.45,11.254168
2024-04-16 22:00:00+00:00,5.9812503,2.35,10.35,12.018749
2024-04-17 22:00:00+00:00,6.0,0.85,10.55,12.0
2024-04-18 22:00:00+00:00,5.8520827,4.6,7.7,12.147917
2024-04-19 22:00:00+00:00,5.49375,1.75,8.15,12.50625
2024-04-20 22:00:00+00:00,3.4583333,-0.75,8.2,14.541667
2024-04-21 22:00:00+00:00,2.1333332,-1.45,6.15,15.866667
2024-04-22 22:00:00+00:00,4.102083,-1.05,8.2,13.897917
2024-04-23 22:00:00+00:00,5.852083,2.8,10.45,12.147917
2024-04-24 22:00:00+00:00,4.9604163,1.05,9.1,13.039583
2024-04-25 22:00:00+00:00,7.870834,1.9,13.15,10.129166
2024-04-26 22:00:00+00:00,11.766666,3.0,18.95,6.2333336
2024-04-27 22:00:00+00:00,15.562501,9.5,22.5,2.437499
2024-04-28 22:00:00+00:00,15.564583,12.4,19.9,2.4354172
2024-04-29 22:00:00+00:00,18.447918,11.35,26.35,0.0
2024-04-30 22:00:00+00:00,19.760418,14.65,24.85,0.0
2024-05-01 22:00:00+00:00,19.385416,14.9,24.2,0.0
2024-05-02 22:00:00+00:00,17.854168,14.2,22.4,0.14583206
2024-05-03 22:00:00+00:00,15.445832,10.95,19.05,2.5541677
2024-05-04 22:00:00+00:00,15.235416,11.95,19.05,2.7645836
2024-05-05 22:00:00+00:00,13.410416,8.35,18.5,4.5895844
2024-05-06 22:00:00+00:00,11.879167,8.3,15.8,6.1208334
2024-05-07 22:00:00+00:00,12.387501,8.4,17.6,5.612499
2024-05-08 22:00:00+00:00,12.514583,5.1,18.7,5.4854174
2024-05-09 22:00:00+00:00,15.714583,9.8,20.9,2.2854166
2024-05-10 22:00:00+00:00,14.810416,10.85,19.2,3.1895838
2024-05-11 22:00:00+00:00,14.818749,9.3,20.0,3.1812506
2024-05-12 22:00:00+00:00,16.489582,10.0,22.7,1.5104179
2024-05-13 22:00:00+00:00,18.30625,11.95,24.05,0.0
2024-05-14 22:00:00+00:00,19.808332,14.3,25.65,0.0
2024-05-15 22:00:00+00:00,20.208332,14.8,25.45,0.0
2024-05-16 22:00:00+00:00,19.339584,15.65,24.8,0.0
2024-05-17 22:00:00+00:00,16.64375,12.7,20.75,1.3562508
2024-05-18 22:00:00+00:00,15.810416,10.55,20.65,2.1895838
2024-05-19 22:00:00+00:00,15.691663,11.2,19.8,2.3083372
2024-05-20 22:00:00+00:00,19.704168,12.9,25.45,0.0
2024-05-21 22:00:00+00:00,19.650002,16.2,25.55,0.0
2024-05-22 22:00:00+00:00,17.977083,15.25,21.65,0.022916794
2024-05-23 22:00:00+00:00,18.34375,13.85,23.15,0.0
2024-05-24 22:00:00+00:00,18.722916,15.05,22.7,0.0
2024-05-25 22:00:00+00:00,18.397917,13.75,23.6,0.0
2024-05-26 22:00:00+00:00,18.672915,15.85,22.55,0.0
2024-05-27 22:00:00+00:00,15.756251,12.0,17.85,2.2437487
2024-05-28 22:00:00+00:00,16.16875,10.4,21.8,1.8312492
2024-05-29 22:00:00+00:00,16.904165,13.1,21.0,1.0958347
2024-05-30 22:00:00+00:00,17.497915,13.35,22.3,0.50208473
2024-05-31 22:00:00+00:00,19.947916,15.0,24.55,0.0
2024-06-01 22:00:00+00:00,18.816666,15.65,22.05,0.0
2024-06-02 22:00:00+00:00,15.097917,12.95,17.4,2.9020834
2024-06-03 22:00:00+00:00,16.258333,13.45,19.05,1.7416668
2024-06-04 22:00:00+00:00,16.356249,11.9,20.2,1.6437511
2024-06-05 22:00:00+00:00,15.585416,11.05,19.35,2.4145842
2024-06-06 22:00:00+00:00,16.03333,11.75,19.45,1.9666691
2024-06-07 22:00:00+00:00,17.304167,8.75,23.65,0.6958332
2024-06-08 22:00:00+00:00,15.366669,10.4,20.7,2.6333313
2024-06-09 22:00:00+00:00,14.416667,9.4,18.4,3.583333
2024-06-10 22:00:00+00:00,13.420835,10.15,16.95,4.5791655
2024-06-11 22:00:00+00:00,13.320832,8.85,16.65,4.6791677
2024-06-12 22:00:00+00:00,13.362502,8.1,17.35,4.637498
2024-06-13 22:00:00+00:00,14.600001,9.75,18.5,3.3999987
2024-06-14 22:00:00+00:00,16.862501,12.9,21.7,1.1374989
2024-06-15 22:00:00+00:00,17.608334,10.15,23.0,0.3916664
2024-06-16 22:00:00+00:00,19.183332,14.2,24.0,0.0
