date,storage_twh,agsi_consumption_gwh,injection_gwh,withdrawal_gwh,storage_pct_full
2021-09-19,159.8474,905.0,780.25,18.0,64.56
2021-09-20,160.1637,905.0,394.47,87.8,64.69
2021-09-21,160.5751,905.0,459.67,57.4,64.86
2021-09-22,160.8813,905.0,355.89,59.6,64.98
2021-09-23,161.7167,905.0,845.76,21.1,65.25
2021-09-24,162.5391,905.0,938.84,127.1,65.58
2021-09-25,163.9019,905.0,1363.69,12.4,66.13
2021-09-26,165.3915,905.0,1488.62,10.9,66.74
2021-09-27,166.5296,905.0,1139.02,10.3,67.17
2021-09-28,167.5232,905.0,1019.14,34.4,67.48
2021-09-29,168.4872,905.0,1008.63,36.7,67.87
2021-09-30,169.6129,905.0,1138.58,38.8,68.06
2021-10-01,170.439,905.0,1357.33,28.4,68.4
2021-10-02,171.5661,905.0,1369.31,12.2,68.85
2021-10-03,173.0712,905.0,1451.68,4.3,69.46
2021-10-04,173.8907,905.0,829.94,58.5,69.78
2021-10-05,175.1537,905.0,844.01,85.6,70.29
2021-10-06,175.6877,905.0,650.15,117.7,70.5
2021-10-07,175.612,905.0,483.51,498.7,70.47
2021-10-08,176.1077,905.0,579.43,79.2,70.67
2021-10-09,177.0311,905.0,705.91,59.9,71.04
2021-10-10,177.5947,905.0,663.7,118.7,71.27
2021-10-11,177.5226,905.0,459.32,44.2,71.24
2021-10-12,178.1653,905.0,324.87,58.2,71.5
2021-10-13,177.8347,905.0,136.61,321.7,71.36
2021-10-14,178.0728,905.0,381.12,119.3,71.46
2021-10-15,178.353,905.0,412.53,143.4,71.57
2021-10-16,178.6552,905.0,569.95,231.1,71.69
2021-10-17,178.9853,905.0,583.22,235.0,71.83
2021-10-18,179.1687,905.0,410.93,240.8,71.9
2021-10-19,179.4747,905.0,516.32,172.3,72.02
2021-10-20,180.0994,905.0,743.46,99.0,72.27
2021-10-21,179.9444,905.0,481.99,690.8,72.21
2021-10-22,179.9403,905.0,219.49,224.9,72.21
2021-10-23,179.8493,905.0,162.65,223.4,72.17
2021-10-24,179.8416,905.0,203.36,195.8,72.17
2021-10-25,179.4466,905.0,135.96,536.2,72.01
2021-10-26,179.3939,905.0,167.9,196.8,71.99
2021-10-27,180.2761,905.0,975.73,78.5,72.34
2021-10-28,180.318,905.0,255.0,207.1,72.36
2021-10-29,180.3375,905.0,271.62,178.1,72.36
2021-10-30,180.6906,905.0,543.76,341.5,72.51
2021-10-31,180.9105,905.0,601.45,231.0,72.59
2021-11-01,181.2387,905.0,581.37,284.9,72.73
2021-11-02,180.6502,905.0,93.15,684.7,72.49
2021-11-03,179.7879,905.0,75.01,936.1,72.14
2021-11-04,179.1349,905.0,90.08,752.1,71.88
2021-11-05,178.6215,905.0,149.35,665.2,71.67
2021-11-06,178.7729,905.0,551.25,362.9,71.74
2021-11-07,178.932,905.0,551.33,393.5,71.8
2021-11-08,178.1888,905.0,131.05,935.2,71.51
2021-11-09,177.6696,905.0,99.23,588.1,71.3
2021-11-10,177.0766,905.0,97.16,682.2,71.06
2021-11-11,176.3105,905.0,111.57,872.3,70.75
2021-11-12,175.3961,905.0,123.15,1003.3,70.39
2021-11-13,175.4286,905.0,327.89,280.0,70.4
2021-11-14,175.638,905.0,444.19,226.7,70.48
2021-11-15,175.1361,905.0,59.26,603.4,70.28
2021-11-16,174.3464,905.0,113.21,881.8,69.96
2021-11-17,173.9991,905.0,171.75,516.7,69.82
2021-11-18,173.8592,905.0,199.78,316.4,69.77
2021-11-19,174.1858,905.0,556.61,202.9,69.9
2021-11-20,174.4739,905.0,491.2,190.4,70.01
2021-11-21,174.5815,905.0,343.29,232.7,70.06
2021-11-22,173.7936,905.0,68.36,898.0,69.74
2021-11-23,172.4518,905.0,34.74,1381.7,69.2
2021-11-24,170.9824,905.0,32.0,1488.0,68.61
2021-11-25,169.4907,905.0,45.16,1508.6,68.01
2021-11-26,168.0999,905.0,34.15,1400.4,67.45
2021-11-27,166.9747,905.0,63.57,1172.7,67.0
2021-11-28,165.8341,905.0,121.17,1238.8,66.54
2021-11-29,164.0487,905.0,17.09,1826.0,65.83
2021-11-30,162.5705,905.0,22.8,1492.8,65.24
2021-12-01,161.6042,905.0,92.88,1241.8,64.85
2021-12-02,160.1345,905.0,84.4,1561.0,64.26
2021-12-03,158.6762,905.0,70.84,1530.4,63.67
2021-12-04,157.7408,905.0,169.09,1068.9,63.3
2021-12-05,156.8368,905.0,164.05,1062.9,62.94
2021-12-06,155.1616,905.0,156.71,1863.9,62.27
2021-12-07,153.6577,905.0,107.44,1584.3,61.66
2021-12-08,152.1711,905.0,109.43,1563.2,61.06
2021-12-09,150.4231,905.0,75.59,1831.0,60.36
2021-12-10,148.9385,905.0,124.24,1586.2,59.77
2021-12-11,148.0506,905.0,203.94,1091.0,59.41
2021-12-12,147.5912,905.0,226.16,626.8,59.23
2021-12-13,146.6955,905.0,159.54,1072.4,58.87
2021-12-14,145.7307,905.0,48.83,989.3,58.48
2021-12-15,144.9352,905.0,64.13,834.0,58.16
2021-12-16,144.2456,905.0,295.1,989.4,57.88
2021-12-17,143.2904,905.0,106.65,1085.2,57.5
2021-12-18,142.737,905.0,79.72,586.8,57.28
2021-12-19,142.1591,905.0,89.93,665.4,57.05
2021-12-20,140.3927,905.0,12.59,1792.3,56.34
2021-12-21,138.0526,905.0,20.97,2349.0,55.4
2021-12-22,135.8248,905.0,24.65,2229.0,54.5
2021-12-23,134.3072,905.0,96.21,1601.2,53.9
2021-12-24,133.5835,905.0,365.68,1044.9,53.61
2021-12-25,133.1688,905.0,501.81,885.9,53.44
2021-12-26,132.6065,905.0,390.76,948.3,53.21
2021-12-27,132.282,905.0,499.33,816.3,53.08
2021-12-28,132.0676,905.0,615.47,818.8,53.0
2021-12-29,132.4561,905.0,910.0,663.7,53.15
2021-12-30,132.9517,905.0,1167.75,657.1,53.35
2021-12-31,133.9981,905.0,1293.37,274.4,53.77
2022-01-01,135.0393,891.25,1204.24,321.2,54.18
2022-01-02,135.74,891.25,1016.46,350.0,54.47
2022-01-03,135.9501,891.25,735.07,598.4,54.55
2022-01-04,135.6439,891.25,527.68,837.9,54.42
2022-01-05,134.3962,891.25,101.4,1357.9,53.92
2022-01-06,133.013,891.25,50.44,1430.2,53.37
2022-01-07,131.5951,891.25,90.89,1490.2,52.8
2022-01-08,130.5812,891.25,76.39,1068.4,52.39
2022-01-09,129.5809,891.25,109.26,1099.7,51.99
2022-01-10,127.2707,891.25,61.14,2398.7,51.04
2022-01-11,124.7762,891.25,51.35,2532.7,50.03
2022-01-12,122.4049,891.25,38.61,2389.2,49.07
2022-01-13,120.2449,891.25,50.67,2207.6,48.21
2022-01-14,118.0908,891.25,40.66,2196.2,47.35
2022-01-15,116.6933,891.25,124.8,1520.6,46.78
2022-01-16,115.6657,891.25,202.87,1202.9,46.37
2022-01-17,114.019,891.25,110.0,1767.4,45.73
2022-01-18,111.9327,891.25,58.03,2139.0,44.89
2022-01-19,110.2151,891.25,45.18,1954.9,44.21
2022-01-20,108.242,891.25,39.65,2019.2,43.41
2022-01-21,105.9773,891.25,43.79,2288.2,42.51
2022-01-22,104.4464,891.25,125.51,1646.1,41.89
2022-01-23,103.0538,891.25,145.83,1536.2,41.33
2022-01-24,100.761,891.25,63.73,2349.5,40.42
2022-01-25,98.369,891.25,44.59,2422.9,39.46
2022-01-26,96.289,891.25,63.53,2180.5,38.62
2022-01-27,94.7854,891.25,113.49,1582.0,38.02
2022-01-28,93.0908,891.25,57.81,1747.3,37.34
2022-01-29,92.4956,891.25,191.0,782.5,37.1
2022-01-30,91.8712,891.25,177.44,804.9,36.85
2022-01-31,90.4295,891.25,96.78,1536.0,36.27
2022-02-01,89.4666,891.25,99.28,1097.7,35.89
2022-02-02,88.4446,891.25,98.85,1113.2,35.48
2022-02-03,87.698,891.25,149.34,894.0,35.18
2022-02-04,87.1455,891.25,150.84,677.3,34.96
2022-02-05,86.8718,891.25,108.43,383.4,34.85
2022-02-06,86.6036,891.25,119.71,391.7,34.74
2022-02-07,85.6501,891.25,35.03,964.1,34.36
2022-02-08,84.9808,891.25,60.89,717.3,34.09
2022-02-09,84.4088,891.25,202.55,871.7,33.86
2022-02-10,83.2759,891.25,191.49,1319.4,33.4
2022-02-11,82.1784,891.25,184.93,1306.9,32.96
2022-02-12,81.4088,891.25,215.32,942.4,32.66
2022-02-13,81.0026,891.25,375.56,775.7,32.49
2022-02-14,80.4396,891.25,313.35,893.1,32.27
2022-02-15,79.7591,891.25,127.29,778.7,31.99
2022-02-16,79.1058,891.25,149.8,806.1,31.73
2022-02-17,78.6081,891.25,142.56,631.8,31.53
2022-02-18,78.0532,891.25,87.71,642.7,31.31
2022-02-19,77.4313,891.25,165.07,792.4,31.06
2022-02-20,77.0602,891.25,218.83,589.9,30.91
2022-02-21,76.225,891.25,60.92,907.1,30.58
2022-02-22,75.2673,891.25,72.03,1021.4,30.19
2022-02-23,74.5762,891.25,90.72,781.5,29.92
2022-02-24,74.2126,891.25,173.03,527.2,29.77
2022-02-25,73.3547,891.25,43.77,895.7,29.43
2022-02-26,72.7341,891.25,135.25,764.3,29.18
2022-02-27,72.2538,891.25,236.36,705.5,28.98
2022-02-28,71.1292,891.25,178.86,1289.4,28.53
2022-03-01,69.5571,891.25,140.31,1655.4,27.9
2022-03-02,68.241,891.25,170.87,1479.4,27.37
2022-03-03,67.118,891.25,163.55,1245.0,26.92
2022-03-04,66.0369,891.25,173.22,1245.1,26.49
2022-03-05,65.3604,891.25,313.76,982.6,26.22
2022-03-06,64.6661,891.25,314.7,1003.6,25.94
2022-03-07,63.2014,891.25,200.36,1647.3,25.35
2022-03-08,61.9827,891.25,167.63,1370.6,24.86
2022-03-09,61.1885,891.25,341.73,1127.7,24.55
2022-03-10,61.4645,891.25,1133.68,844.9,24.66
2022-03-11,61.3973,891.25,516.91,576.2,24.63
2022-03-12,61.6831,891.25,673.4,332.0,24.74
2022-03-13,62.1273,891.25,784.82,316.9,24.92
2022-03-14,61.9273,891.25,331.97,553.1,24.84
2022-03-15,61.585,891.25,305.79,626.2,24.7
2022-03-16,61.4519,891.25,653.73,781.3,24.65
2022-03-17,61.2035,891.25,734.03,977.3,24.55
2022-03-18,60.978,891.25,867.63,1089.0,24.46
2022-03-19,61.5358,891.25,1083.66,522.8,24.68
2022-03-20,61.9608,891.25,1003.68,574.1,24.86
2022-03-21,61.8308,891.25,751.44,879.2,24.8
2022-03-22,61.998,891.25,727.69,530.0,24.87
2022-03-23,62.3111,891.25,761.7,448.6,25.0
2022-03-24,63.269,891.25,971.32,438.5,25.38
2022-03-25,63.6678,891.25,1160.69,373.7,25.54
2022-03-26,64.7241,891.25,1248.75,199.4,25.96
2022-03-27,65.6294,891.25,1181.38,283.1,26.33
2022-03-28,66.1691,891.25,962.58,426.6,26.54
2022-03-29,66.7109,891.25,887.98,345.3,26.76
2022-03-30,66.9996,891.25,789.65,503.5,26.88
2022-03-31,66.4242,891.25,582.63,599.2,26.64
2022-04-01,66.5326,891.25,392.55,558.5,26.93
2022-04-02,66.5353,891.25,410.17,402.0,26.97
2022-04-03,66.4928,891.25,440.89,476.3,26.96
2022-04-04,66.3489,891.25,443.25,580.2,26.9
2022-04-05,66.2546,891.25,498.73,407.9,26.86
2022-04-06,67.0083,891.25,921.33,165.8,27.16
2022-04-07,67.7771,891.25,849.53,78.6,27.48
2022-04-08,68.4353,891.25,824.24,163.1,27.86
2022-04-09,69.1671,891.25,875.13,99.9,28.16
2022-04-10,69.9624,891.25,873.32,101.1,28.48
2022-04-11,70.4176,891.25,614.55,159.4,28.67
2022-04-12,71.1686,891.25,874.06,122.5,28.97
2022-04-13,72.0739,891.25,1019.14,124.6,29.34
2022-04-14,73.1114,891.25,1104.67,60.5,29.76
2022-04-15,74.0646,891.25,1055.93,88.4,30.15
2022-04-16,75.2307,891.25,1212.1,44.3,30.63
2022-04-17,76.4412,891.25,1279.92,54.6,31.12
2022-04-18,77.4958,891.25,1270.12,56.2,31.55
2022-04-19,78.4548,891.25,949.11,189.7,31.94
2022-04-20,78.9982,891.25,799.31,248.6,32.16
2022-04-21,79.6704,891.25,827.41,159.2,32.43
2022-04-22,80.4962,891.25,971.64,139.0,32.77
2022-04-23,81.6494,891.25,1232.83,48.0,33.24
2022-04-24,82.821,891.25,1247.62,90.2,33.72
2022-04-25,83.2049,891.25,708.12,350.6,33.87
2022-04-26,83.4879,891.25,644.16,361.9,33.99
2022-04-27,83.726,891.25,519.38,289.8,34.08
2022-04-28,84.4765,891.25,887.75,125.7,34.39
2022-04-29,85.1453,891.25,793.63,131.7,34.66
2022-04-30,85.9281,891.25,1128.15,52.7,35.19
2022-05-01,87.4313,891.25,1304.75,7.7,35.81
2022-05-02,88.3804,891.25,977.61,57.0,36.19
2022-05-03,89.3166,891.25,1003.62,67.1,36.58
2022-05-04,90.4132,891.25,1227.04,98.9,37.02
2022-05-05,91.504,891.25,1136.75,52.8,37.47
2022-05-06,92.28,891.25,1302.77,526.8,37.79
2022-05-07,93.5464,891.25,1371.36,146.4,38.31
2022-05-08,94.7483,891.25,1365.91,164.1,38.8
2022-05-09,95.609,891.25,1185.82,325.2,39.15
2022-05-10,96.22,891.25,1171.29,560.4,39.4
2022-05-11,97.0848,891.25,1209.14,348.2,39.76
2022-05-12,97.6211,891.25,978.52,445.6,39.98
2022-05-13,98.7852,891.25,1193.21,28.4,40.64
2022-05-14,100.2794,891.25,1492.63,15.9,41.25
2022-05-15,101.8886,891.25,1627.7,18.6,41.91
2022-05-16,102.9852,891.25,1223.79,141.7,42.36
2022-05-17,104.0346,891.25,1125.56,96.4,42.79
2022-05-18,105.1661,891.25,1268.04,91.6,43.26
2022-05-19,106.1964,891.25,1017.44,53.5,43.69
2022-05-20,107.2315,891.25,1137.46,77.6,44.11
2022-05-21,109.0497,891.25,1849.81,30.8,44.86
2022-05-22,110.698,891.25,1666.97,29.9,45.54
2022-05-23,112.0657,891.25,1389.73,26.0,46.1
2022-05-24,113.0288,891.25,1088.1,103.1,46.49
2022-05-25,114.16,891.25,1153.88,137.1,46.96
2022-05-26,115.3627,891.25,1258.23,78.5,47.45
2022-05-27,116.7153,891.25,1376.22,28.3,48.01
2022-05-28,117.901,891.25,1223.44,42.6,48.5
2022-05-29,119.0419,891.25,1173.14,51.2,48.97
2022-05-30,119.5547,891.25,792.87,299.7,49.17
2022-05-31,119.9754,891.25,723.84,217.7,49.35
2022-06-01,120.8351,891.25,936.14,86.8,49.7
2022-06-02,121.8835,891.25,1092.36,27.3,50.13
2022-06-03,123.1733,891.25,1273.11,21.3,50.66
2022-06-04,124.8599,891.25,1691.23,14.2,51.36
2022-06-05,126.5183,891.25,1664.09,17.6,52.04
2022-06-06,128.1611,891.25,1644.67,20.1,52.71
2022-06-07,129.2283,891.25,1125.46,67.0,53.15
2022-06-08,129.8595,891.25,950.19,328.9,53.41
2022-06-09,130.4405,891.25,937.72,365.4,53.65
2022-06-10,131.3695,891.25,1076.25,156.7,54.03
2022-06-11,132.9774,891.25,1611.05,13.6,54.69
2022-06-12,134.6469,891.25,1672.88,13.4,55.38
2022-06-13,135.4628,891.25,923.25,35.4,55.71
2022-06-14,136.4037,891.25,895.06,185.4,56.1
2022-06-15,137.241,891.25,967.74,140.5,56.44
2022-06-16,138.1849,891.25,1042.56,98.5,56.83
2022-06-17,139.1905,891.25,1085.84,57.0,57.16
2022-06-18,140.5033,891.25,1359.61,17.3,57.7
2022-06-19,141.7791,891.25,1300.43,23.0,58.23
2022-06-20,142.5711,891.25,860.91,60.6,58.56
2022-06-21,143.3437,891.25,914.55,154.1,58.88
2022-06-22,143.988,891.25,787.02,132.9,59.17
2022-06-23,144.7443,891.25,854.07,77.1,59.48
2022-06-24,145.3877,891.25,831.04,96.7,59.74
2022-06-25,146.3153,891.25,997.15,52.6,60.12
2022-06-26,147.1295,891.25,851.33,35.9,60.46
2022-06-27,147.6182,891.25,739.72,248.5,60.66
2022-06-28,148.0246,891.25,726.33,306.4,60.83
2022-06-29,148.3596,891.25,654.6,303.1,60.97
2022-06-30,148.8111,891.25,655.21,135.2,61.16
2022-07-01,149.5624,891.25,821.42,125.9,61.42
2022-07-02,150.487,891.25,1072.27,139.3,61.8
2022-07-03,151.4968,891.25,1111.58,99.3,62.21
2022-07-04,152.2711,891.25,874.79,91.8,62.52
2022-07-05,153.0061,891.25,818.18,69.7,62.82
2022-07-06,153.6503,891.25,864.43,207.0,63.09
2022-07-07,154.2703,891.25,892.09,258.6,63.34
2022-07-08,154.8952,891.25,786.89,150.7,63.6
2022-07-09,155.9081,891.25,1089.4,59.2,64.02
2022-07-10,157.0016,891.25,1162.67,53.2,64.46
2022-07-11,157.2084,891.25,515.93,298.6,64.55
2022-07-12,157.063,891.25,750.23,889.2,64.49
2022-07-13,157.0818,891.25,676.69,645.5,64.49
2022-07-14,157.2631,891.25,769.29,588.0,64.54
2022-07-15,157.3704,891.25,774.46,658.5,64.58
2022-07-16,157.8427,891.25,943.79,475.2,64.78
2022-07-17,158.449,891.25,971.54,362.0,65.03
2022-07-18,158.4361,891.25,684.42,705.6,65.02
2022-07-19,158.5677,891.25,795.62,663.7,65.07
2022-07-20,158.8623,891.25,914.12,621.2,65.2
2022-07-21,159.0731,891.25,762.0,558.4,65.28
2022-07-22,159.5808,891.25,837.85,340.3,65.49
2022-07-23,160.4924,891.25,1000.38,102.6,65.86
2022-07-24,161.6264,891.25,1147.88,26.4,66.33
2022-07-25,162.6168,891.25,1032.47,52.0,66.73
2022-07-26,163.5893,891.25,1029.58,69.1,67.13
2022-07-27,164.3193,891.25,951.04,230.1,67.43
2022-07-28,165.1445,891.25,922.57,102.5,67.77
2022-07-29,165.9531,891.25,905.7,106.5,68.1
2022-07-30,166.9994,891.25,1085.9,52.3,68.53
2022-07-31,168.2027,891.25,1264.04,22.8,69.02
2022-08-01,169.153,891.25,1080.54,108.3,69.42
2022-08-02,170.3644,891.25,1246.77,42.8,69.91
2022-08-03,171.5055,891.25,1204.67,58.2,70.38
2022-08-04,172.5281,891.25,1133.2,100.0,70.83
2022-08-05,173.7554,891.25,1420.68,180.7,71.33
2022-08-06,175.3546,891.25,1635.34,29.1,71.99
2022-08-07,176.9472,891.25,1640.04,35.7,72.64
2022-08-08,178.2591,891.25,1439.75,123.9,73.18
2022-08-09,179.6708,891.25,1495.36,72.2,73.76
2022-08-10,181.193,891.25,1560.14,56.5,74.39
2022-08-11,182.5045,891.25,1438.23,122.0,74.93
2022-08-12,183.8896,891.25,1483.67,82.8,75.43
2022-08-13,185.5633,891.25,1695.51,10.7,76.11
2022-08-14,187.2277,891.25,1704.12,14.2,76.8
2022-08-15,188.6643,891.25,1480.78,33.1,77.31
2022-08-16,189.8245,891.25,1281.3,114.1,77.78
2022-08-17,190.8131,891.25,1253.33,253.7,78.19
2022-08-18,191.9972,891.25,1401.05,205.7,78.45
2022-08-19,193.1181,891.25,1236.45,105.0,78.91
2022-08-20,194.6458,891.25,1595.43,59.5,79.53
2022-08-21,196.1198,891.25,1551.7,68.5,80.13
2022-08-22,197.3751,891.25,1328.14,82.1,80.65
2022-08-23,198.4628,891.25,1159.2,80.5,81.07
2022-08-24,199.4655,891.25,1119.32,121.1,81.28
2022-08-25,200.69,891.25,1292.59,81.7,81.78
2022-08-26,201.7372,891.25,1110.33,62.1,82.21
2022-08-27,203.0734,891.25,1354.23,18.1,82.75
2022-08-28,204.3458,891.25,1300.77,23.0,83.27
2022-08-29,205.3014,891.25,1022.05,68.7,83.67
2022-08-30,206.198,891.25,1044.39,155.6,84.04
2022-08-31,206.7632,891.25,964.79,357.6,84.27
2022-09-01,207.5135,891.25,909.87,329.9,84.54
2022-09-02,208.7187,891.25,1236.26,38.7,85.03
2022-09-03,210.0365,891.25,1333.23,20.8,85.57
2022-09-04,211.3824,891.25,1350.02,20.4,86.11
2022-09-05,212.3688,891.25,1074.0,94.1,86.51
2022-09-06,213.2099,891.25,988.15,157.0,86.86
2022-09-07,213.4725,891.25,654.83,408.7,86.96
2022-09-08,214.1617,891.25,777.46,98.3,87.24
2022-09-09,214.968,891.25,808.01,40.2,87.57
2022-09-10,215.9161,891.25,952.2,17.5,87.96
2022-09-11,216.8346,891.25,949.52,44.3,88.33
2022-09-12,217.2327,891.25,460.6,73.0,88.5
2022-09-13,217.6308,891.25,483.64,87.9,88.73
2022-09-14,217.9985,891.25,446.56,96.3,88.88
2022-09-15,218.5197,891.25,521.65,13.2,89.09
2022-09-16,219.264,891.25,765.31,25.8,89.4
2022-09-17,220.1675,891.25,908.01,10.6,89.76
2022-09-18,220.9553,891.25,812.36,23.9,90.09
2022-09-19,221.5249,891.25,605.17,42.3,90.32
2022-09-20,221.8195,891.25,328.17,38.8,90.44
2022-09-21,222.1263,891.25,372.92,72.8,90.56
2022-09-22,222.4861,891.25,421.96,63.7,90.67
2022-09-23,222.8436,891.25,404.74,41.0,90.81
2022-09-24,223.4604,891.25,705.78,55.7,91.06
2022-09-25,224.1891,891.25,800.07,55.6,91.36
2022-09-26,224.4621,891.25,450.16,151.0,91.47
2022-09-27,224.6412,891.25,375.61,196.5,91.54
2022-09-28,224.7756,891.25,510.03,381.2,91.32
2022-09-29,224.9656,891.25,473.45,280.7,91.4
2022-09-30,225.2683,891.25,471.68,106.6,91.52
2022-10-01,226.0237,891.25,802.19,29.4,91.83
2022-10-02,226.9994,891.25,947.99,3.7,92.22
2022-10-03,227.9614,891.25,873.66,4.0,92.61
2022-10-04,228.4958,891.25,614.21,74.9,92.83
2022-10-05,229.1729,891.25,711.54,25.1,93.11
2022-10-06,229.8419,891.25,771.06,90.6,93.38
2022-10-07,230.5889,891.25,1119.12,81.2,93.68
2022-10-08,231.6548,891.25,1135.67,54.3,94.11
2022-10-09,232.5405,891.25,919.6,35.7,94.47
2022-10-10,233.1178,891.25,724.75,160.1,94.71
2022-10-11,233.512,891.25,761.57,78.8,94.87
2022-10-12,233.9178,891.25,613.9,203.8,95.03
2022-10-13,234.2228,891.25,577.8,272.0,95.12
2022-10-14,234.7064,891.25,627.17,116.8,95.31
2022-10-15,235.5644,891.25,899.29,16.9,95.66
2022-10-16,236.5504,891.25,1015.52,28.6,96.06
2022-10-17,237.1716,891.25,697.46,118.2,96.31
2022-10-18,237.6688,891.25,587.73,89.5,96.52
2022-10-19,237.8189,891.25,436.12,283.0,96.55
2022-10-20,237.9935,891.25,478.37,302.5,96.79
2022-10-21,238.1863,891.25,477.61,291.0,96.86
2022-10-22,239.0268,891.25,913.33,43.1,97.21
2022-10-23,239.8894,891.25,970.86,79.5,97.56
2022-10-24,240.3763,891.25,545.68,88.2,97.75
2022-10-25,240.474,891.25,480.49,387.7,97.79
2022-10-26,240.6348,891.25,454.91,293.2,97.85
2022-10-27,240.982,891.25,567.15,215.9,97.99
2022-10-28,241.5334,891.25,659.06,93.0,98.21
2022-10-29,242.3701,891.25,908.6,67.2,98.55
2022-10-30,243.077,891.25,800.36,93.1,98.84
2022-10-31,243.3064,891.25,475.85,236.6,98.93
2022-11-01,243.9925,891.25,752.17,40.6,99.21
2022-11-02,244.2506,891.25,422.98,63.8,99.32
2022-11-03,244.1659,891.25,278.96,356.2,99.29
2022-11-04,244.1537,891.25,271.22,272.1,99.28
2022-11-05,244.4815,891.25,436.55,77.5,99.4
2022-11-06,244.8666,891.25,464.04,79.0,99.56
2022-11-07,244.894,891.25,242.29,211.3,99.57
2022-11-08,245.0023,891.25,284.89,173.4,99.58
2022-11-09,245.1347,891.25,280.76,142.6,99.64
2022-11-10,245.3956,891.25,322.01,55.3,99.74
2022-11-11,245.4612,891.25,183.12,110.2,99.77
2022-11-12,245.8462,891.25,409.91,14.5,99.9
2022-11-13,246.1767,891.25,359.51,22.7,100.04
2022-11-14,246.0047,891.25,89.59,261.4,99.97
2022-11-15,245.9879,891.25,151.16,159.2,99.96
2022-11-16,246.0869,891.25,203.18,97.4,100.0
2022-11-17,246.1018,891.25,78.57,57.9,99.92
2022-11-18,245.8528,891.25,49.89,288.8,99.81
2022-11-19,245.5575,891.25,41.9,326.2,99.69
2022-11-20,245.25,891.25,47.88,334.8,99.56
2022-11-21,244.814,891.25,59.17,611.3,99.38
2022-11-22,244.5175,891.25,80.06,370.5,99.26
2022-11-23,244.1421,891.25,93.53,456.3,98.95
2022-11-24,243.8681,891.25,45.95,311.5,98.8
2022-11-25,243.7223,891.25,127.62,266.9,98.74
2022-11-26,243.9305,891.25,258.0,45.1,98.83
2022-11-27,244.0585,891.25,189.88,52.8,98.88
2022-11-28,243.3509,891.25,21.74,732.8,98.59
2022-11-29,242.4652,891.25,30.05,898.9,98.24
2022-11-30,241.873,891.25,91.64,673.6,98.0
2022-12-01,240.9422,891.25,48.17,965.6,97.62
2022-12-02,239.8284,891.25,18.11,1122.6,97.17
2022-12-03,239.3261,891.25,49.54,545.1,96.96
2022-12-04,238.8032,891.25,69.1,572.1,96.75
2022-12-05,237.8959,891.25,47.8,935.1,96.38
2022-12-06,236.8224,891.25,18.32,1112.7,95.95
2022-12-07,235.7535,891.25,66.84,1099.6,95.52
2022-12-08,234.5468,891.25,30.79,1221.1,95.03
2022-12-09,233.2124,891.25,38.39,1333.6,94.49
2022-12-10,232.0021,891.25,38.0,1237.1,94.0
2022-12-11,230.6965,891.25,29.01,1318.1,93.47
2022-12-12,228.1141,891.25,19.93,2583.5,92.42
2022-12-13,225.1903,891.25,29.97,2815.6,91.24
2022-12-14,222.6382,891.25,23.7,2520.8,90.2
2022-12-15,220.1245,891.25,25.18,2520.6,89.18
2022-12-16,218.1419,891.25,35.89,1999.6,88.38
2022-12-17,217.0151,891.25,89.79,1200.6,87.92
2022-12-18,216.1712,891.25,167.33,992.8,87.58
2022-12-19,215.3947,891.25,107.1,865.5,87.27
2022-12-20,215.1198,891.25,181.71,424.3,87.16
2022-12-21,215.3738,891.25,533.73,263.2,87.26
2022-12-22,215.6934,891.25,573.14,249.2,87.39
2022-12-23,216.0808,891.25,614.14,235.2,87.55
2022-12-24,216.6888,891.25,946.97,45.3,87.79
2022-12-25,217.6148,891.25,966.54,44.3,88.17
2022-12-26,218.6323,891.25,1047.04,33.8,88.58
2022-12-27,219.1666,891.25,718.6,183.6,88.8
2022-12-28,219.7236,891.25,702.11,139.6,89.02
2022-12-29,220.4184,891.25,910.29,117.0,89.3
2022-12-30,221.1339,891.25,884.72,172.2,89.59
2022-12-31,222.2195,891.25,1115.27,45.2,90.03
2023-01-01,223.2345,870.55,1067.72,79.0,90.48
2023-01-02,223.5196,870.55,540.38,120.4,90.6
2023-01-03,223.7199,870.55,435.3,282.0,90.68
2023-01-04,223.8157,870.55,312.36,226.3,90.72
2023-01-05,223.9545,870.55,325.39,193.9,90.77
2023-01-06,224.3486,870.55,509.76,122.9,90.93
2023-01-07,224.6707,870.55,441.0,119.8,91.06
2023-01-08,224.9258,870.55,377.66,130.8,91.17
2023-01-09,224.7104,870.55,112.78,343.8,91.08
2023-01-10,224.4645,870.55,130.38,370.7,90.98
2023-01-11,224.2625,870.55,92.51,292.8,90.7
2023-01-12,224.0375,870.55,118.49,345.8,90.61
2023-01-13,223.7579,870.55,114.95,397.2,90.5
2023-01-14,223.6158,870.55,168.42,315.2,90.44
2023-01-15,223.41,870.55,131.8,348.8,90.36
2023-01-16,222.1528,870.55,32.12,1283.5,89.85
2023-01-17,220.7806,870.55,47.93,1406.9,89.3
2023-01-18,219.251,870.55,31.98,1571.4,88.68
2023-01-19,217.3853,870.55,27.89,1892.4,87.92
2023-01-20,215.4106,870.55,29.51,1981.5,87.12
2023-01-21,213.8469,870.55,28.02,1568.7,86.49
2023-01-22,212.1688,870.55,23.44,1659.5,85.81
2023-01-23,209.7344,870.55,15.85,2556.1,84.83
